algorithm_id,instance,run_idx,seed,n_evals_budget,n_evals_actual,n_feasible,n_pareto,hv_quick,igd_plus_quick,best_f1,best_f2,best_f3,n_f1_layers,elapsed_seconds,timestamp_start,timestamp_end,status,pickle_path,git_commit
nsga2,c108_21,4,3077484252,850000,850080,105,105,88098947.916985,,13.0,1694.9549,565.9185,8,1813.742,2026-04-24T18:15:37,2026-04-24T18:45:50,ok,pickles\nsga2\c108_21\run04.pkl,ee61198
smsemoa,c108_21,5,3646597278,850000,850080,105,105,73335082.892061,,13.0,1557.5291,156.0326,8,1817.545,2026-04-24T18:16:27,2026-04-24T18:46:44,ok,pickles\smsemoa\c108_21\run05.pkl,ee61198
smsemoa,c108_21,25,3163250701,850000,850080,105,105,68796644.341134,,13.0,1439.2722,211.4593,9,1796.009,2026-04-24T18:38:25,2026-04-24T19:08:21,ok,pickles\smsemoa\c108_21\run25.pkl,ee61198
moead_ws,c109_21,5,2271618743,850000,850080,105,100,90481311.176906,,13.0,1461.1902,232.8482,5,2284.715,2026-04-24T18:32:09,2026-04-24T19:10:14,ok,pickles\moead_ws\c109_21\run05.pkl,ee61198
smsemoa,c109_21,29,3644688981,850000,850080,105,105,24934966.784965,,13.0,1498.07,121.5706,6,1902.609,2026-04-24T18:43:52,2026-04-24T19:15:35,ok,pickles\smsemoa\c109_21\run29.pkl,ee61198
nsga2,c208_21,25,1758283416,850000,850080,105,105,116833705.902134,,4.0,1095.1797,0.0,5,3060.796,2026-04-24T18:27:43,2026-04-24T19:18:44,ok,pickles\nsga2\c208_21\run25.pkl,ee61198
nsga2,c208_21,30,2786139817,850000,850080,105,105,84387131.856799,,4.0,943.6347,0.0,4,3220.272,2026-04-24T18:27:51,2026-04-24T19:21:32,ok,pickles\nsga2\c208_21\run30.pkl,ee61198
moead_ws,c109_21,4,1340011248,850000,850080,105,102,66887737.248535,,13.0,1676.1203,107.1054,4,2286.36,2026-04-24T18:45:52,2026-04-24T19:23:59,ok,pickles\moead_ws\c109_21\run04.pkl,ee61198
smsemoa,c208_21,25,3748944276,850000,850080,105,105,53329508.800412,,4.0,1031.1551,498.3168,4,3352.485,2026-04-24T18:43:16,2026-04-24T19:39:09,ok,pickles\smsemoa\c208_21\run25.pkl,ee61198
moead_ws,c208_21,1,1965292200,850000,850080,105,103,259148070.301452,,5.0,1089.6195,1386.3494,3,3373.909,2026-04-24T18:46:46,2026-04-24T19:43:00,ok,pickles\moead_ws\c208_21\run01.pkl,ee61198
smsemoa,c109_21,12,2054678466,850000,850080,105,105,26332753.804689,,12.0,1540.2489,23.1863,6,1944.285,2026-04-24T19:15:35,2026-04-24T19:48:00,ok,pickles\smsemoa\c109_21\run12.pkl,ee61198
smsemoa,c108_21,13,4071132814,850000,850080,105,105,42542118.738179,,12.0,1455.2313,369.9631,6,1842.759,2026-04-24T19:21:32,2026-04-24T19:52:15,ok,pickles\smsemoa\c108_21\run13.pkl,ee61198
moead_ws,c108_21,6,2335997751,850000,850080,105,103,116986362.639087,,14.0,1785.4697,327.2628,6,2179.249,2026-04-24T19:18:46,2026-04-24T19:55:05,ok,pickles\moead_ws\c108_21\run06.pkl,ee61198
smsemoa,c109_21,13,155300788,850000,850080,105,105,33380132.002906,,12.0,1487.6804,399.4443,6,1931.523,2026-04-24T19:23:59,2026-04-24T19:56:10,ok,pickles\smsemoa\c109_21\run13.pkl,ee61198
nsga2,c208_21,29,3430246696,850000,850080,105,105,57759052.091731,,5.0,1098.9695,98.5685,3,3080.671,2026-04-24T19:08:21,2026-04-24T19:59:42,ok,pickles\nsga2\c208_21\run29.pkl,ee61198
moead_ws,c208_21,17,4032542832,850000,850080,105,89,174551916.331619,,5.0,1141.6183,304.8508,4,3271.494,2026-04-24T19:10:16,2026-04-24T20:04:48,ok,pickles\moead_ws\c208_21\run17.pkl,ee61198
smsemoa,c108_21,1,3100151506,850000,850080,105,105,86702430.99905,,13.0,1647.5935,626.4578,8,1884.724,2026-04-24T19:43:00,2026-04-24T20:14:25,ok,pickles\smsemoa\c108_21\run01.pkl,ee61198
moead_ws,c109_21,29,3109440186,850000,850080,105,95,38765917.433043,,12.0,1457.6791,268.9801,4,2274.861,2026-04-24T19:39:11,2026-04-24T20:17:06,ok,pickles\moead_ws\c109_21\run29.pkl,ee61198
nsga2,c109_21,28,2084425917,850000,850080,105,105,94106696.087205,,12.0,1571.9599,68.9992,6,1861.085,2026-04-24T19:48:00,2026-04-24T20:19:01,ok,pickles\nsga2\c109_21\run28.pkl,ee61198
nsga2,c108_21,23,188921393,850000,850080,105,105,46538812.709985,,13.0,1583.9919,216.039,7,1751.627,2026-04-24T19:56:10,2026-04-24T20:25:22,ok,pickles\nsga2\c108_21\run23.pkl,ee61198
nsga2,c108_21,25,3397246313,850000,850080,105,105,85155269.569063,,12.0,1719.2923,130.7019,9,1770.046,2026-04-24T19:59:42,2026-04-24T20:29:12,ok,pickles\nsga2\c108_21\run25.pkl,ee61198
smsemoa,c208_21,21,3243444358,850000,850080,105,105,25477552.117747,,5.0,960.9535,0.0,3,3121.992,2026-04-24T19:52:15,2026-04-24T20:44:17,ok,pickles\smsemoa\c208_21\run21.pkl,ee61198
smsemoa,c108_21,23,1448424625,850000,850080,105,105,72387736.060625,,13.0,1673.0789,710.2371,7,1827.454,2026-04-24T20:14:25,2026-04-24T20:44:53,ok,pickles\smsemoa\c108_21\run23.pkl,ee61198
nsga2,c208_21,21,1234927893,850000,850080,105,68,35679976.734912,,5.0,1010.2386,0.0,4,3154.284,2026-04-24T19:55:05,2026-04-24T20:47:39,ok,pickles\nsga2\c208_21\run21.pkl,ee61198
smsemoa,c109_21,2,3834994448,850000,850080,105,105,14712119.959937,,12.0,1366.0427,42.2735,4,1882.89,2026-04-24T20:17:06,2026-04-24T20:48:29,ok,pickles\smsemoa\c109_21\run02.pkl,ee61198
nsga2,c108_21,9,1442860222,850000,850080,105,105,41541617.412728,,13.0,1704.4034,100.6525,8,1777.644,2026-04-24T20:19:01,2026-04-24T20:48:39,ok,pickles\nsga2\c108_21\run09.pkl,ee61198
smsemoa,c208_21,30,3686379708,850000,850080,105,105,19639611.066883,,5.0,1204.6306,0.0,4,3020.873,2026-04-24T20:04:48,2026-04-24T20:55:09,ok,pickles\smsemoa\c208_21\run30.pkl,ee61198
nsga2,c108_21,28,2783735132,850000,850080,105,105,65579703.648386,,13.0,1664.648,282.2759,7,1700.086,2026-04-24T20:29:12,2026-04-24T20:57:32,ok,pickles\nsga2\c108_21\run28.pkl,ee61198
moead_ws,c109_21,11,1358666090,850000,850080,105,92,46861581.260719,,13.0,1545.7888,490.4182,4,2151.875,2026-04-24T20:25:24,2026-04-24T21:01:16,ok,pickles\moead_ws\c109_21\run11.pkl,ee61198
nsga2,c108_21,17,1144604142,850000,850080,105,105,89941565.892154,,14.0,1681.1385,467.6515,8,1640.2,2026-04-24T20:44:53,2026-04-24T21:12:13,ok,pickles\nsga2\c108_21\run17.pkl,ee61198
moead_ws,c109_21,23,1742866617,850000,850080,105,100,151935182.085605,,13.0,1612.1631,153.4136,8,2156.083,2026-04-24T20:44:19,2026-04-24T21:20:15,ok,pickles\moead_ws\c109_21\run23.pkl,ee61198
