task_id,algorithm_id,config_idx,instance,seed,pc,pm,n_neighbors,prob_neighbor_mating,decomposition,ref_dirs_method,pbi_theta,n_evals_budget,n_feasible,n_pareto,hv_local,best_f1,best_f2,best_f3,elapsed_s,status,front_path
1577,smsemoa,32,r101_21,3665750940,0.3456,0.8861,,,,,,600000,105,105,30266652.1,24.00,2140.05,101.51,435.0,ok,fronts/smsemoa__r101_21__cfg032.pkl
1572,nsga2,90,rc201_21,1322917580,0.4314,0.9047,,,,,,600000,105,105,188101510.21,6.00,1276.89,686.94,600.4,ok,fronts/nsga2__rc201_21__cfg090.pkl
1578,smsemoa,87,c101_21,2004021592,0.8959,0.7531,,,,,,600000,105,105,89082004.3,16.00,1835.97,2326.23,454.9,ok,fronts/smsemoa__c101_21__cfg087.pkl
1575,moead_ws,31,rc201_21,756272985,0.5367,0.7959,21,0.7904,pbi,das-dennis,9.455,600000,105,102,1321247.28,14.00,3347.94,303.57,690.1,ok,fronts/moead_ws__rc201_21__cfg031.pkl
1582,smsemoa,23,r101_21,21812788,0.724,0.9654,,,,,,600000,105,105,29957041.95,21.00,1915.79,211.05,409.0,ok,fronts/smsemoa__r101_21__cfg023.pkl
1580,moead_ws,23,r101_21,2581135191,0.2497,0.6772,21,0.635,weighted-sum,energy,,600000,105,104,51243476.14,24.00,1873.38,130.90,518.2,ok,fronts/moead_ws__r101_21__cfg023.pkl
1576,nsga2,8,r201_21,3008326924,0.4783,0.4584,,,,,,600000,105,105,229834864.53,5.00,1082.53,4.24,686.7,ok,fronts/nsga2__r201_21__cfg008.pkl
1569,moead_ws,48,c201_21,3192373611,0.2799,0.9325,7,0.6834,pbi,das-dennis,9.805,600000,105,95,2573646.69,11.00,3045.88,13424.61,944.6,ok,fronts/moead_ws__c201_21__cfg048.pkl
1584,moead_ws,37,r101_21,2647108238,0.5163,0.6878,23,0.5693,weighted-sum,energy,,600000,105,94,44654772.13,27.00,2267.72,41.32,525.6,ok,fronts/moead_ws__r101_21__cfg037.pkl
1585,moead_ws,48,rc101_21,1164661270,0.2799,0.9325,7,0.6834,pbi,das-dennis,9.805,600000,105,99,4641298.25,31.00,3054.68,101.55,519.7,ok,fronts/moead_ws__rc101_21__cfg048.pkl
1581,smsemoa,27,r201_21,1048988809,0.5375,0.6563,,,,,,600000,105,105,80559278.78,5.00,1206.78,32.26,703.8,ok,fronts/smsemoa__r201_21__cfg027.pkl
1590,nsga2,62,rc101_21,3355932075,0.8549,0.3942,,,,,,600000,105,105,19453387.57,19.00,2139.05,0.87,407.3,ok,fronts/nsga2__rc101_21__cfg062.pkl
1591,nsga2,73,r101_21,543357284,0.5209,0.9286,,,,,,600000,105,105,47672102.61,21.00,1988.88,74.05,414.4,ok,fronts/nsga2__r101_21__cfg073.pkl
1579,moead_ws,98,r201_21,2303545769,0.3172,0.7772,16,0.863,tchebycheff,energy,,600000,105,98,110112553.51,6.00,1039.24,519.05,872.7,ok,fronts/moead_ws__r201_21__cfg098.pkl
1583,smsemoa,3,c201_21,111381017,0.8,0.8003,,,,,,600000,105,105,26167912.99,5.00,1058.16,2860.07,798.2,ok,fronts/smsemoa__c201_21__cfg003.pkl
1587,moead_ws,82,r201_21,2864827269,0.8974,0.802,7,0.9643,weighted-sum,das-dennis,,600000,105,91,24491410.56,8.00,1240.40,44.89,702.4,ok,fronts/moead_ws__r201_21__cfg082.pkl
1588,smsemoa,34,c201_21,314427786,0.875,0.9523,,,,,,600000,105,86,157075162.72,5.00,1191.62,3476.73,767.5,ok,fronts/smsemoa__c201_21__cfg034.pkl
